"Time","reducirimagen-755894457-22b8b","reducirimagen-755894457-22l4p","reducirimagen-755894457-2mcqr","reducirimagen-755894457-2rnfz","reducirimagen-755894457-44z8b","reducirimagen-755894457-48746","reducirimagen-755894457-49272","reducirimagen-755894457-4phxb","reducirimagen-755894457-4sflv","reducirimagen-755894457-4tdct","reducirimagen-755894457-4v77p","reducirimagen-755894457-4wbdm","reducirimagen-755894457-4wl9c","reducirimagen-755894457-4z5zg","reducirimagen-755894457-54z9n","reducirimagen-755894457-5bkht","reducirimagen-755894457-5hxl2","reducirimagen-755894457-5l898","reducirimagen-755894457-5vd9b","reducirimagen-755894457-62h7j","reducirimagen-755894457-649pt","reducirimagen-755894457-6748j","reducirimagen-755894457-6nwlz","reducirimagen-755894457-6rl2z","reducirimagen-755894457-767cn","reducirimagen-755894457-792tb","reducirimagen-755894457-7946m","reducirimagen-755894457-79vz2","reducirimagen-755894457-7ff68","reducirimagen-755894457-7h5m6","reducirimagen-755894457-7hkpx","reducirimagen-755894457-8c74r","reducirimagen-755894457-8hth4","reducirimagen-755894457-8sm9r","reducirimagen-755894457-8xnmn","reducirimagen-755894457-9dfsn","reducirimagen-755894457-9dmls","reducirimagen-755894457-9lnz9","reducirimagen-755894457-b26tq","reducirimagen-755894457-b7pw5","reducirimagen-755894457-c9v2m","reducirimagen-755894457-cnhmn","reducirimagen-755894457-cqffh","reducirimagen-755894457-cvn7b","reducirimagen-755894457-czrmh","reducirimagen-755894457-czxms","reducirimagen-755894457-dxprv","reducirimagen-755894457-f4j6n","reducirimagen-755894457-fd7qh","reducirimagen-755894457-fgkf2","reducirimagen-755894457-fjhz5","reducirimagen-755894457-fl9gc","reducirimagen-755894457-flktn","reducirimagen-755894457-flnmw","reducirimagen-755894457-flvxg","reducirimagen-755894457-fmqq6","reducirimagen-755894457-fqlfq","reducirimagen-755894457-ftrqg","reducirimagen-755894457-ftx9d","reducirimagen-755894457-fx99t","reducirimagen-755894457-fzgvn","reducirimagen-755894457-gdcx8","reducirimagen-755894457-gdm8k","reducirimagen-755894457-gpvnc","reducirimagen-755894457-gqpfd","reducirimagen-755894457-h4qk2","reducirimagen-755894457-h595r","reducirimagen-755894457-hcf62","reducirimagen-755894457-hctdp","reducirimagen-755894457-hgxdd","reducirimagen-755894457-hp9qb","reducirimagen-755894457-hrpt7","reducirimagen-755894457-j449d","reducirimagen-755894457-j68hx","reducirimagen-755894457-j6djd","reducirimagen-755894457-jc8r7","reducirimagen-755894457-jg8ch","reducirimagen-755894457-jgxtp","reducirimagen-755894457-jzf8x","reducirimagen-755894457-jzwgw","reducirimagen-755894457-k8bvs","reducirimagen-755894457-k9v7l","reducirimagen-755894457-kd57s","reducirimagen-755894457-kd5q9","reducirimagen-755894457-kfwhk","reducirimagen-755894457-l6mmx","reducirimagen-755894457-l7mvr","reducirimagen-755894457-lffd9","reducirimagen-755894457-lgjh6","reducirimagen-755894457-lj54z","reducirimagen-755894457-lkff9","reducirimagen-755894457-lkz6t","reducirimagen-755894457-lndwn","reducirimagen-755894457-lsqxg","reducirimagen-755894457-lzfdj","reducirimagen-755894457-m2wpw","reducirimagen-755894457-m8wx6","reducirimagen-755894457-mbh6z","reducirimagen-755894457-mbkwv","reducirimagen-755894457-mcrtx","reducirimagen-755894457-mdpnc","reducirimagen-755894457-mdqr4","reducirimagen-755894457-mlvc5","reducirimagen-755894457-mm96d","reducirimagen-755894457-mpfst","reducirimagen-755894457-mt98r","reducirimagen-755894457-n5wjb","reducirimagen-755894457-n9s4k","reducirimagen-755894457-n9vzx","reducirimagen-755894457-nc5dc","reducirimagen-755894457-nsbm7","reducirimagen-755894457-nx8s6","reducirimagen-755894457-p98s9","reducirimagen-755894457-pdj2k","reducirimagen-755894457-pgdvx","reducirimagen-755894457-phb9n","reducirimagen-755894457-phf2w","reducirimagen-755894457-pptw4","reducirimagen-755894457-q522b","reducirimagen-755894457-q52dx","reducirimagen-755894457-q5zbz","reducirimagen-755894457-q694x","reducirimagen-755894457-qjv6d","reducirimagen-755894457-qvtfs","reducirimagen-755894457-r88dz","reducirimagen-755894457-r8ld4","reducirimagen-755894457-rdh4g","reducirimagen-755894457-rmp8v","reducirimagen-755894457-rwwqt","reducirimagen-755894457-s2gj9","reducirimagen-755894457-s876g","reducirimagen-755894457-s9fn8","reducirimagen-755894457-s9wm9","reducirimagen-755894457-sprd5","reducirimagen-755894457-sqpd9","reducirimagen-755894457-t46mf","reducirimagen-755894457-t68sp","reducirimagen-755894457-tbtjz","reducirimagen-755894457-tdv8w","reducirimagen-755894457-th9t6","reducirimagen-755894457-tnz2k","reducirimagen-755894457-v592r","reducirimagen-755894457-v6gnn","reducirimagen-755894457-vc2v2","reducirimagen-755894457-vgg48","reducirimagen-755894457-vgx2s","reducirimagen-755894457-vktn8","reducirimagen-755894457-vmjbd","reducirimagen-755894457-vrzbt","reducirimagen-755894457-vt2lx","reducirimagen-755894457-vtsqc","reducirimagen-755894457-vz2lk","reducirimagen-755894457-w8nf8","reducirimagen-755894457-w9bqp","reducirimagen-755894457-w9vgc","reducirimagen-755894457-wcsmj","reducirimagen-755894457-wfp6n","reducirimagen-755894457-wg6ph","reducirimagen-755894457-wgtft","reducirimagen-755894457-wnq2g","reducirimagen-755894457-wp9kt","reducirimagen-755894457-x5dzn","reducirimagen-755894457-x77c2","reducirimagen-755894457-x9264","reducirimagen-755894457-xdhjv","reducirimagen-755894457-xllqr","reducirimagen-755894457-xnn7j","reducirimagen-755894457-xqkj7","reducirimagen-755894457-xscpm","reducirimagen-755894457-z4kpn","reducirimagen-755894457-zbcl5","reducirimagen-755894457-zdl48","reducirimagen-755894457-zlkqz","reducirimagen-755894457-zn74j"
2025-01-29 21:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 21:57:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 21:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 21:58:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 21:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.661,,,,,,,,,,,,,,,,,,,,,,0.995,,,,,,,,,,
2025-01-29 21:59:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976,,,,,,,,,,,,,,,,,,,,,,0.957,,,,,,,,,,
2025-01-29 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940,,,,,,,,,,
2025-01-29 22:00:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00123,,,,,,,0.00134,,,,,,,,,,,,,,,0.00127,,,,,,,,,,
2025-01-29 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:01:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:02:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:03:00,,,,,,,,,,,0.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:03:30,,,,,,,,,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.580,,,,
2025-01-29 22:04:00,,,,,,,,,,,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:04:30,,,,,,,,,,,0.00118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00113,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173,,,,
2025-01-29 22:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:05:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:06:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,,,,,,,,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758,,,,,,,,,,,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,0.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975,,,,,,,,,,,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:08:30,,,,,,,,,,,,,,,,,,,,,,,0.00128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00123,,,,,,,,,,,0.00117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:09:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:10:30,,,,,,,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:11:00,,,,,,,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:11:30,,,,,,,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:12:00,,,,,,,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:12:30,,,,,,,0.00118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00123,,0.00136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,
2025-01-29 22:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.873,,,,,,,
2025-01-29 22:16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00143,,,,,,,,,,,,,,,,,,0.00126,,,,,,,,,,,,,,0.00165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,,,,,,,,,,,,,,,,,,,,,,,,,0.00130,,,,,,,
2025-01-29 22:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,0.241,,,,,,
2025-01-29 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336,,,,,,,,,,,,,0.221,,,,,,
2025-01-29 22:20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00115,,0.00136,,,,,,,,,,,0.00129,,,,,,,,,,,,,0.00123,,,,,,
2025-01-29 22:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:24:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:25:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:26:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
